Video, Frame ID, hole count, invalid_percentage, speckle_percentage, incomplete, time_spent_ms,  uniquenessRatio
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2447, 9.76147, 89.8446, 0, 222, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 2301, 9.26996, 91.799, 0, 222, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2491, 9.76147, 87.7879, 0, 221, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2415, 9.58946, 91.1036, 0, 220, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2514, 9.41767, 89.6184, 0, 220, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 2389, 9.29294, 90.9855, 0, 221, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2594, 9.36843, 87.4569, 0, 221, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2402, 9.12005, 90.1052, 0, 219, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2468, 9.17214, 90.4778, 0, 252, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2422, 9.22707, 90.1821, 0, 231, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2471, 9.18308, 86.8978, 0, 224, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2388, 9.82712, 89.6503, 0, 222, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2494, 9.34765, 87.313, 0, 256, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2498, 9.50827, 83.8259, 0, 262, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2426, 9.217, 88.6584, 0, 232, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2422, 9.11852, 87.5316, 0, 280, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2457, 9.44503, 85.5706, 0, 235, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2486, 9.34217, 81.1937, 0, 225, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2345, 9.00188, 88.5702, 0, 255, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2337, 9.27477, 88.3124, 0, 256, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2387, 9.59165, 89.4492, 0, 229, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2442, 9.14631, 90.1935, 0, 222, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2630, 10.4073, 89.3875, 0, 221, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2438, 9.55576, 90.8941, 0, 218, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2519, 8.86992, 89.546, 0, 270, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2420, 9.30738, 89.9429, 0, 229, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2390, 9.10298, 86.8787, 0, 220, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2511, 9.38222, 88.18, 0, 216, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2407, 9.36668, 83.9585, 0, 215, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2489, 9.33845, 88.8463, 0, 244, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2504, 9.25398, 87.9447, 0, 223, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2510, 9.88008, 88.2225, 0, 219, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2551, 9.57939, 87.5532, 0, 217, 23
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2454, 14.7437, 77.8187, 0, 203, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2417, 13.8879, 74.6198, 0, 205, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2503, 13.3594, 76.6246, 0, 205, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2412, 13.5042, 76.3001, 0, 204, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2391, 12.4709, 72.192, 0, 203, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2574, 15.3902, 64.1516, 1, 201, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2336, 11.2981, 72.8793, 0, 204, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2299, 10.2808, 83.0455, 0, 203, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2361, 9.99015, 84.9893, 0, 205, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2260, 9.76103, 86.2403, 0, 201, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2206, 9.46757, 83.1211, 0, 201, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2368, 9.19687, 91.0057, 0, 206, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 2263, 9.02092, 89.537, 0, 208, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 2379, 9.41133, 89.489, 0, 214, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 2314, 9.39294, 89.9916, 0, 216, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 2355, 9.22991, 89.8301, 0, 219, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 2319, 9.23079, 90.8561, 0, 218, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2445, 9.74943, 89.7039, 0, 220, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 2388, 9.22925, 91.7503, 0, 220, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2483, 9.70369, 87.9076, 0, 221, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2458, 9.55182, 90.6815, 0, 221, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2532, 9.34064, 89.3126, 0, 221, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 2404, 9.25814, 90.8587, 0, 220, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2629, 9.32773, 87.3509, 0, 220, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2468, 9.07235, 90.9739, 0, 220, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2509, 9.15025, 90.5781, 0, 251, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2456, 9.19402, 90.3204, 0, 231, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2424, 9.20343, 88.0613, 0, 222, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2373, 9.75578, 89.3506, 0, 221, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2494, 9.29797, 87.2313, 0, 253, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2493, 9.42402, 86.6928, 0, 260, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2427, 9.15025, 89.0706, 0, 230, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2384, 9.05681, 87.1709, 0, 283, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2461, 9.39163, 85.5508, 0, 238, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2538, 9.24567, 84.3366, 0, 223, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2382, 8.96074, 88.6811, 0, 249, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2363, 9.21744, 87.7703, 0, 254, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2422, 9.46472, 88.8876, 0, 224, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2487, 9.06534, 89.6006, 0, 219, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2625, 10.2672, 89.8134, 0, 219, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2441, 9.46647, 88.4142, 0, 215, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2533, 8.81368, 89.4294, 0, 267, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2443, 9.24917, 86.1705, 0, 224, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2398, 9.052, 87.5594, 0, 215, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2523, 9.40586, 88.1658, 0, 213, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2434, 9.27959, 89.0924, 0, 211, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2536, 9.33845, 88.8029, 0, 243, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2548, 9.20584, 88.3647, 0, 223, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2534, 9.85885, 88.118, 0, 220, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2575, 9.55007, 87.5706, 0, 217, 24
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2454, 14.7437, 77.8187, 0, 207, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2417, 13.8879, 74.6198, 0, 206, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2503, 13.3594, 76.6246, 0, 204, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2412, 13.5042, 76.3001, 0, 204, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2391, 12.4709, 72.192, 0, 207, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2574, 15.3902, 64.1516, 1, 206, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2336, 11.2981, 72.8793, 0, 204, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2299, 10.2808, 83.0455, 0, 204, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2361, 9.99015, 84.9893, 0, 207, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2260, 9.76103, 86.2403, 0, 205, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2206, 9.46757, 83.1211, 0, 205, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2368, 9.19687, 91.0057, 0, 205, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 2263, 9.02092, 89.537, 0, 203, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 2379, 9.41133, 89.489, 0, 207, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 2314, 9.39294, 89.9916, 0, 204, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 2355, 9.22991, 89.8301, 0, 203, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 2319, 9.23079, 90.8561, 0, 205, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2445, 9.74943, 89.7039, 0, 206, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 2388, 9.22925, 91.7503, 0, 212, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2483, 9.70369, 87.9076, 0, 222, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2458, 9.55182, 90.6815, 0, 222, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2532, 9.34064, 89.3126, 0, 220, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 2404, 9.25814, 90.8587, 0, 220, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2629, 9.32773, 87.3509, 0, 221, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2468, 9.07235, 90.9739, 0, 220, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2509, 9.15025, 90.5781, 0, 251, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2456, 9.19402, 90.3204, 0, 229, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2424, 9.20343, 88.0613, 0, 220, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2373, 9.75578, 89.3506, 0, 221, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2494, 9.29797, 87.2313, 0, 255, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2493, 9.42402, 86.6928, 0, 259, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2427, 9.15025, 89.0706, 0, 231, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2384, 9.05681, 87.1709, 0, 281, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2461, 9.39163, 85.5508, 0, 236, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2538, 9.24567, 84.3366, 0, 223, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2382, 8.96074, 88.6811, 0, 250, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2363, 9.21744, 87.7703, 0, 252, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2422, 9.46472, 88.8876, 0, 224, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2487, 9.06534, 89.6006, 0, 220, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2625, 10.2672, 89.8134, 0, 219, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2441, 9.46647, 88.4142, 0, 215, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2533, 8.81368, 89.4294, 0, 268, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2443, 9.24917, 86.1705, 0, 228, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2398, 9.052, 87.5594, 0, 220, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2523, 9.40586, 88.1658, 0, 213, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2434, 9.27959, 89.0924, 0, 212, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2536, 9.33845, 88.8029, 0, 242, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2548, 9.20584, 88.3647, 0, 222, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2534, 9.85885, 88.118, 0, 216, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2575, 9.55007, 87.5706, 0, 215, 25
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2455, 14.7718, 77.7371, 0, 209, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2432, 13.9089, 74.7649, 0, 207, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2508, 13.4163, 77.2479, 0, 207, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2413, 13.5355, 76.1528, 0, 207, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2425, 12.4834, 72.4233, 0, 206, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2592, 15.3757, 63.7545, 1, 208, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2373, 11.3202, 77.6483, 0, 210, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2320, 10.3132, 82.9619, 0, 208, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2345, 10.021, 85.013, 0, 211, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2290, 9.78226, 81.2967, 0, 209, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2225, 9.46976, 86.7868, 0, 204, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2390, 9.14807, 90.9576, 0, 204, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 2282, 8.9835, 89.5984, 0, 203, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 2384, 9.40345, 89.2848, 0, 205, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 2310, 9.33036, 90.0176, 0, 206, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 2378, 9.20365, 90.5753, 0, 207, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 2363, 9.18439, 90.6927, 0, 206, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2496, 9.72033, 89.8236, 0, 205, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 2410, 9.2135, 91.8385, 0, 207, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2480, 9.65095, 88.0222, 0, 207, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2469, 9.4947, 90.2496, 0, 206, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2569, 9.31832, 89.4557, 0, 206, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 2404, 9.21415, 91.2533, 0, 206, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2712, 9.29294, 87.3951, 0, 206, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2513, 9.0428, 90.8248, 0, 208, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2527, 9.09117, 90.7649, 0, 235, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2514, 9.17126, 90.24, 0, 230, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2429, 9.19315, 87.8669, 0, 226, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2411, 9.68706, 89.4673, 0, 225, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2530, 9.2402, 86.458, 0, 261, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2500, 9.33605, 86.759, 0, 264, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2425, 9.09401, 88.8268, 0, 233, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2416, 9.00451, 87.1823, 0, 282, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2469, 9.30125, 85.7272, 0, 238, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2548, 9.15485, 84.1728, 0, 224, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2399, 8.94236, 88.6359, 0, 252, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2409, 9.15945, 87.726, 0, 255, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2435, 9.4122, 88.907, 0, 225, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2469, 9.04499, 89.9334, 0, 219, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2617, 10.1801, 87.6356, 0, 218, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2451, 9.41439, 91.0739, 0, 217, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2567, 8.75919, 86.0886, 0, 268, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2454, 9.23013, 86.3805, 0, 225, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2390, 9.00823, 87.6028, 0, 219, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2528, 9.36625, 88.4494, 0, 214, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2425, 9.1949, 89.1354, 0, 213, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2537, 9.33714, 88.8557, 0, 244, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2578, 9.16557, 88.853, 0, 221, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2535, 9.80742, 88.1383, 0, 214, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2564, 9.49624, 87.7028, 0, 215, 26
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2455, 14.7718, 77.7371, 0, 205, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2432, 13.9089, 74.7649, 0, 203, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2508, 13.4163, 77.2479, 0, 204, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2413, 13.5355, 76.1528, 0, 203, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2425, 12.4834, 72.4233, 0, 204, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2592, 15.3757, 63.7545, 1, 202, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2373, 11.3202, 77.6483, 0, 206, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2320, 10.3132, 82.9619, 0, 206, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2345, 10.021, 85.013, 0, 204, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2290, 9.78226, 81.2967, 0, 206, 27
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2225, 9.46976, 86.7868, 0, 206, 27
